30,2,1,2,2,2,2,44.0,25.0,8.0,1,1977,56.773488726049024,60.58352318373189,2980000
30,3,1,1,2,1,1,34.0,18.0,8.0,1,1987,56.77333800329223,60.5850850966523,2450000
35,2,1,1,2,1,2,28.7,16.0,6.0,1,1966,56.818553,60.587557,2900000
48,6,9,3,2,3,1,136.0,66.0,69.0,4,2001,56.83028,60.615558,13900000
48,6,9,3,2,3,1,135.8,100.0,19.6,6,2001,56.83028,60.615558,13500000
30,1,2,2,2,2,1,44.7,33.0,-1.0,2,1961,56.771576431072255,60.58829474188435,2700000
32,5,2,1,3,3,1,88.0,18.0,9.0,3,1956,56.82604382601054,60.64193617779155,1190000
35,6,2,2,2,2,1,85.4,40.0,10.0,9,2003,56.81344669806318,60.58225102722638,8000000
35,6,2,4,2,4,1,114.0,80.0,15.0,6,2003,56.81344669806318,60.58225102722638,10900000
35,6,2,1,2,1,1,48.0,22.0,12.0,6,2003,56.81344669806318,60.58225102722638,4200000
48,6,2,3,2,3,1,121.8,53.4,58.8,13,2004,56.829322087267435,60.61186074671643,12800000
48,6,2,4,2,4,1,121.8,112.2,1.0,13,2004,56.829322087267435,60.61186074671643,12800000
48,6,2,3,2,3,2,118.0,65.0,31.0,6,2004,56.829322087267435,60.61186074671643,12999000
27,3,2,1,2,1,2,33.3,18.0,7.0,2,1984,56.76729967284833,60.54754769492777,2620000
27,3,2,3,2,3,2,76.0,50.0,11.0,2,1984,56.76729967284833,60.54754769492777,4000000
27,3,2,3,2,3,2,73.0,48.0,9.0,1,1984,56.76729967284833,60.54754769492777,3950000
27,3,2,3,2,3,2,57.0,39.0,9.0,2,1984,56.76729967284833,60.54754769492777,3450000
30,2,1,1,2,1,2,28.8,18.0,7.0,5,1969,56.7707851365991,60.5885007084233,2400000
30,1,2,3,2,3,2,56.0,44.0,6.0,2,1960,56.77199091865343,60.58693879550289,3030000
30,1,2,2,2,2,1,40.7,28.0,6.0,4,1960,56.77199091865343,60.58693879550289,2790000
30,1,2,3,2,3,1,55.0,41.0,-1.0,1,1960,56.77199091865343,60.58693879550289,3350000
30,2,1,4,2,4,2,74.0,56.0,9.0,4,1975,56.77327206208614,60.58584030729513,4440000
30,2,1,2,2,2,2,42.0,33.0,7.0,4,1983,56.773432205015226,60.58434704988771,2900000
30,2,1,2,2,2,1,43.7,27.0,7.0,2,1983,56.773432205015226,60.58434704988771,2800000
30,2,1,3,2,3,2,54.2,38.0,7.0,1,1983,56.773432205015226,60.58434704988771,3200000
48,1,2,1,2,1,1,42.0,30.0,-1.0,4,1960,56.833792,60.585769,4400000
48,1,2,2,2,2,1,45.0,31.0,7.0,3,1960,56.833792,60.585769,3580000
30,8,2,1,2,1,1,41.0,22.0,9.5,6,1975,56.75884035812349,60.584226902739985,2300000
48,5,2,2,3,4,1,23.9,23.9,6.0,6,1932,56.841744,60.609305,2500000
48,5,2,3,2,3,1,81.0,60.0,9.0,4,1932,56.841744,60.609305,6500000
48,5,2,4,2,4,1,81.0,60.0,9.0,4,1932,56.841744,60.609305,6500000
32,5,2,3,2,3,2,61.0,38.0,7.0,2,1928,56.825648220070676,60.6393572796669,4500000
48,5,2,4,2,4,2,85.0,51.0,10.0,2,1928,56.825648220070676,60.6393572796669,5500000
48,2,1,2,2,2,1,43.0,28.0,6.0,1,1970,56.85410874367278,60.613341145336385,3500000
48,5,2,3,2,3,1,75.0,49.0,10.0,4,1953,56.83527881024785,60.61468081349177,5650000
48,5,6,3,2,3,2,98.0,51.0,21.0,4,1960,56.83054059498598,60.61315875512364,7500000
17,5,2,3,2,3,2,55.0,36.0,6.0,5,1963,56.824104,60.626894,3900000
17,5,2,2,2,2,2,45.0,34.0,7.0,4,1963,56.824104,60.626894,3600000
48,5,2,1,3,3,2,58.0,17.5,6.0,3,1936,56.84284945468934,60.62099192994343,2000000
26,1,1,3,2,3,2,58.0,38.0,7.0,4,1967,56.780029,60.637261,3600000
48,1,2,2,2,2,1,42.0,28.0,5.0,3,1963,56.85322551104571,60.60164180411689,3700000
29,5,6,1,2,1,1,47.0,25.0,10.0,2,1945,56.75340491870676,60.70837323409504,2300000
48,1,2,1,2,1,1,27.7,17.7,5.8,3,1962,56.850950802866805,60.601064667299546,3250000
1,5,2,1,3,3,1,14.6,14.6,-1.0,4,1935,56.817480767271185,60.60744945767099,1200000
48,1,2,1,2,1,1,33.0,17.0,6.0,3,1960,56.837573,60.627595,3450000
30,1,2,1,2,1,2,30.0,17.0,6.0,1,1968,56.766983,60.612997,2300000
48,1,2,2,2,2,1,42.0,29.0,9.0,3,1963,56.8326,60.585635,4180000
21,5,2,2,2,2,2,56.0,30.0,10.0,3,1959,56.871163,60.529041,3350000
15,8,2,1,3,4,1,16.8,16.8,-1.0,1,1980,56.8684206270303,60.53783118650732,1170000
15,8,2,1,3,4,1,17.7,17.7,-1.0,2,1980,56.8684206270303,60.53783118650732,1350000
15,8,2,1,3,8,1,13.0,13.0,-1.0,2,1980,56.8684206270303,60.53783118650732,1470000
15,8,2,1,3,2,2,-1.0,19.6,-1.0,2,1980,56.8684206270303,60.53783118650732,1300000
15,8,2,1,3,1,1,14.0,14.0,30.0,3,1980,56.8684206270303,60.53783118650732,1049000
15,8,2,1,3,1,1,17.7,17.7,-1.0,4,1980,56.8684206270303,60.53783118650732,1280000
15,8,2,2,3,2,1,25.0,19.0,-1.0,2,1980,56.8684206270303,60.53783118650732,1640000
15,8,2,1,3,1,1,13.0,13.0,-1.0,5,1980,56.8684206270303,60.53783118650732,1100000
15,8,2,1,3,6,1,14.2,14.2,-1.0,1,1980,56.8684206270303,60.53783118650732,1200000
15,8,2,1,3,20,1,16.5,16.5,-1.0,1,1980,56.8684206270303,60.53783118650732,1200000
15,8,2,1,3,1,1,18.0,18.0,-1.0,5,1980,56.8684206270303,60.53783118650732,1299000
15,8,2,1,3,4,1,18.0,18.0,15.0,1,1980,56.8684206270303,60.53783118650732,1300000
15,8,2,1,3,18,2,-1.0,18.0,20.0,5,1980,56.8684206270303,60.53783118650732,1500000
15,8,2,1,3,1,1,20.0,20.0,20.0,5,1980,56.8684206270303,60.53783118650732,1250000
15,8,2,1,3,1,1,18.0,18.0,0.0,5,1980,56.8684206270303,60.53783118650732,1240000
34,5,6,3,2,3,1,83.0,50.0,11.0,3,1953,56.88907424016239,60.6337103637239,4880000
34,5,6,2,3,4,1,26.0,26.0,-1.0,1,1943,56.886238,60.625376,1600000
34,5,2,1,3,9,2,15.0,15.0,-1.0,5,1959,56.885766,60.615028,1300000
34,5,2,2,2,2,2,41.6,30.0,8.0,2,1959,56.885766,60.615028,3000000
34,5,2,1,2,1,1,20.0,16.0,-1.0,5,1959,56.885766,60.615028,1900000
34,5,2,1,3,3,1,75.0,16.0,8.0,4,1959,56.885766,60.615028,1500000
34,5,2,2,2,2,2,54.7,32.5,8.0,3,1959,56.885766,60.615028,3600000
34,5,2,1,3,15,1,23.0,23.0,-1.0,5,1959,56.885766,60.615028,1600000
9,9,4,2,2,2,2,46.7,28.8,7.0,2,1957,56.86504338062668,60.59375285516665,2150000
34,5,2,2,2,2,2,59.0,33.0,8.0,4,1957,56.887684,60.614839,4300000
34,5,2,3,2,3,2,74.0,61.0,13.0,4,1957,56.887684,60.614839,4800000
34,5,2,2,2,2,2,47.0,30.0,6.0,2,1957,56.89935164814101,60.62873283903248,2850000
34,5,2,1,3,4,1,-1.0,10.0,-1.0,1,1951,56.8949712680218,60.62528289950499,800000
34,5,2,3,2,3,2,88.0,45.0,9.0,1,1953,56.89392562889657,60.626467207103985,5100000
34,5,3,4,2,4,1,98.0,69.0,8.0,1,1958,56.892701006497646,60.62784031736368,9200000
34,5,3,1,3,2,1,15.0,15.0,9.0,1,1958,56.892701006497646,60.62784031736368,1650000
34,1,2,1,2,1,1,31.0,16.4,5.7,5,1966,56.89677,60.640522,2450000
34,5,2,1,3,3,1,72.0,14.0,12.0,4,1958,56.890477,60.624702,1350000
34,5,6,1,2,1,2,20.0,19.0,-1.0,2,1957,56.897694,60.647717,1650000
34,5,6,1,3,11,1,19.0,19.0,0.0,2,1955,56.897089,60.645858,920000
34,5,6,1,2,1,1,30.0,23.0,-1.0,1,1955,56.897089,60.645858,1870000
34,5,6,1,3,6,1,17.0,17.0,-1.0,1,1947,56.893309,60.634413,950000
34,5,6,1,3,2,1,15.0,15.0,-1.0,2,1950,56.891155,60.639785,1140000
34,5,6,1,2,1,1,15.0,15.0,-1.0,1,1950,56.891155,60.639785,1140000
18,1,2,3,2,3,1,58.0,42.0,6.0,3,1967,56.86212,60.618252,3550000
18,5,6,2,2,2,2,49.0,30.0,9.0,2,1953,56.861353,60.63506,3150000
18,5,6,2,2,2,1,41.7,30.7,6.0,3,1959,56.864817,60.653395,3000000
8,3,1,1,2,1,1,35.0,18.0,8.0,12,1984,56.835362,60.679742,3130000
6,5,2,2,2,2,1,53.0,30.0,8.0,3,1961,56.84515,60.644043,3400000
6,5,2,3,2,3,2,71.1,44.5,-1.0,2,1961,56.84515,60.644043,5800000
6,8,6,1,3,1,1,20.9,20.9,-1.0,3,1953,56.844146,60.662692,1350000
6,1,2,2,2,2,1,42.2,29.1,5.3,1,1960,56.835525,60.657275,2949000
6,5,2,1,3,4,2,22.7,22.7,-1.0,1,1950,56.841419,60.664471,1600000
6,1,1,3,2,3,1,59.0,42.0,8.0,1,1961,56.835436,60.656593,4000000
28,3,1,2,2,2,2,47.0,28.0,8.0,8,1981,56.91277539366762,60.60068706197813,3400000
28,3,2,2,2,2,1,45.1,26.5,9.0,2,1970,56.906635,60.612755,3450000
28,1,3,2,2,2,2,42.0,28.0,5.0,1,1975,56.899445849864,60.60974958969214,3590000
28,1,2,2,2,2,1,43.0,30.0,6.5,4,1961,56.8994929507255,60.60489221214846,3220000
28,1,2,1,2,1,2,31.8,18.6,5.3,1,1961,56.8994929507255,60.60489221214846,2630000
28,1,2,1,2,1,1,30.6,19.3,5.0,5,1961,56.898407,60.608488,2700000
28,1,2,2,2,2,2,46.0,30.0,6.0,5,1963,56.90126394311778,60.606385469555875,2900000
28,1,2,2,2,2,2,46.0,30.0,6.0,3,1963,56.90126394311778,60.606385469555875,2900000
28,8,2,2,2,2,1,30.5,22.0,-1.0,1,1958,56.885658,60.575987,2500000
28,5,2,3,2,3,2,72.0,52.0,7.5,2,1931,56.889759,60.597124,3800000
8,3,1,3,2,3,2,65.0,41.0,8.0,9,1984,56.83974,60.683066,5200000
28,5,2,2,2,2,1,53.0,35.0,9.0,1,1939,56.886833,60.59,3950000
28,5,2,4,2,4,2,75.3,53.1,13.0,1,1938,56.887374,60.589075,8000000
28,5,2,3,2,3,1,116.7,70.0,19.0,5,1938,56.887605,60.587961,6550000
28,1,2,1,2,1,1,32.0,19.2,5.09,4,1961,56.888121,60.58656,2995000
28,1,2,2,2,2,1,41.0,29.0,6.0,5,1961,56.888121,60.58656,2650000
28,1,2,2,2,2,2,44.0,32.5,6.0,4,1961,56.888854,60.586371,3150000
28,1,2,2,2,2,2,43.0,30.0,6.0,5,1961,56.888854,60.586371,3250000
28,1,2,2,2,2,2,44.3,32.6,6.0,1,1961,56.888854,60.586371,2750000
28,1,2,1,2,1,2,29.3,17.3,6.0,4,1960,56.888633,60.585275,2380000
28,1,1,2,2,2,1,44.0,29.0,-1.0,1,1961,56.889061,60.58576,2899000
28,1,2,2,2,2,2,40.0,25.0,5.0,1,1961,56.889287,60.585203,2790000
28,1,1,2,2,2,2,44.0,32.0,6.0,2,1961,56.889636,60.58417,2850000
28,1,2,2,2,2,1,44.0,26.0,6.0,1,1962,56.884827,60.583209,3300000
28,5,2,1,2,1,2,29.0,16.0,5.2,1,1960,56.885382,60.581808,2230000
28,5,2,3,2,3,1,55.0,40.0,6.0,2,1960,56.885382,60.581808,3600000
28,5,2,3,2,3,1,54.0,40.0,5.0,1,1960,56.885382,60.581808,3830000
28,5,2,3,2,3,1,54.0,39.0,6.0,5,1960,56.885382,60.581808,3700000
28,8,2,1,2,1,1,18.0,12.0,3.0,4,1961,56.884325,60.580568,1840000
28,8,2,1,3,20,2,18.0,18.0,16.0,5,1961,56.884325,60.580568,1200000
28,8,2,1,2,1,1,19.0,19.0,-1.0,2,1961,56.884325,60.580568,1850000
28,8,2,1,2,1,1,19.0,12.0,4.0,5,1961,56.884325,60.580568,1700000
28,8,2,1,3,1,2,17.3,17.3,-1.0,5,1961,56.884325,60.580568,1399000
28,8,2,1,2,1,1,19.2,19.2,-1.0,1,1961,56.884325,60.580568,1850000
28,8,2,1,3,10,2,-1.0,17.8,-1.0,5,1961,56.884325,60.580568,1100000
28,1,3,1,2,1,1,31.0,18.0,6.0,2,1962,56.884473,60.579454,2600000
28,1,3,2,2,2,1,44.0,28.0,6.0,1,1960,56.884133,60.57719,2450000
28,1,3,1,2,1,2,31.0,18.0,6.0,3,1962,56.88431,60.575717,2600000
28,1,3,3,2,3,1,56.0,39.0,6.0,2,1962,56.88431,60.575717,4100000
28,1,3,2,2,2,1,45.0,29.0,5.0,4,1962,56.88401,60.57507,3300000
28,1,3,1,2,1,1,32.0,22.0,6.0,5,1962,56.883991,60.572043,2750000
28,1,3,2,2,2,2,43.0,28.0,6.0,1,1962,56.883991,60.572043,4300000
28,1,3,3,2,2,2,58.0,44.0,6.0,1,1962,56.883991,60.572043,4700000
28,1,3,2,2,2,1,43.2,29.0,6.0,5,1962,56.883701,60.571468,3600000
28,1,3,1,2,1,1,31.0,18.0,6.0,4,1962,56.883701,60.571468,2400000
28,1,3,2,2,2,1,44.0,28.0,6.0,1,1963,56.88373,60.570363,3570000
28,1,3,2,2,2,1,44.0,28.0,6.0,5,1963,56.88373,60.570363,2830000
28,1,3,2,2,2,1,42.0,28.0,7.0,4,1963,56.883538,60.569411,3450000
28,1,3,2,2,2,2,43.0,28.0,7.0,5,1963,56.883538,60.569411,2950000
28,1,3,1,2,1,1,31.5,18.6,6.0,2,1963,56.883538,60.569411,2400000
28,1,3,2,2,2,1,47.0,27.0,7.0,1,1963,56.883538,60.569411,2950000
48,2,1,3,2,3,2,59.0,37.0,6.0,2,1965,56.830793,60.633955,4650000
48,2,1,1,3,2,2,-1.0,14.6,-1.0,2,1964,56.831379,60.633784,1550000
48,2,1,2,2,2,1,45.0,28.0,6.0,2,1966,56.83176184222481,60.63230899999999,3350000
48,3,2,2,2,2,1,54.0,32.0,10.0,8,1976,56.83246952193351,60.63279639567928,4690000
28,1,3,2,2,2,2,42.0,28.0,6.0,1,1963,56.883627,60.567327,3150000
28,1,3,1,2,1,1,32.0,17.0,5.0,2,1963,56.883627,60.567327,2250000
28,1,3,1,2,1,2,32.0,18.0,6.0,5,1963,56.882304,60.566572,2360000
28,1,3,3,2,3,2,56.2,42.3,6.0,5,1963,56.882304,60.566572,3660000
28,1,3,2,2,2,1,42.2,27.3,6.0,3,1963,56.882304,60.566572,2900000
28,8,2,1,3,5,1,-1.0,13.0,20.0,3,1962,56.882378,60.565602,920000
28,8,2,1,3,6,2,-1.0,9.9,16.0,5,1962,56.882378,60.565602,790000
28,3,1,4,2,4,2,78.0,55.0,8.0,5,1991,56.881847,60.565584,4500000
28,3,1,4,2,4,2,78.2,54.0,13.0,3,1991,56.881847,60.565584,5250000
28,3,1,3,2,3,1,64.0,40.0,8.0,9,1991,56.881847,60.565584,4400000
28,1,3,1,2,1,1,31.0,18.6,6.1,5,1960,56.883243,60.564066,2300000
28,5,3,2,2,2,2,57.0,29.0,10.0,1,1959,56.885043,60.577541,5800000
28,5,3,1,3,3,2,-1.0,17.0,-1.0,4,1959,56.885043,60.577541,1350000
28,5,3,1,2,1,2,41.0,24.0,11.0,3,1959,56.885043,60.577541,2700000
28,5,3,1,3,2,2,19.0,19.0,10.0,3,1958,56.885176,60.579149,1390000
28,5,3,1,3,3,2,79.0,18.0,8.0,5,1958,56.885176,60.579149,1400000
28,5,3,2,2,2,2,54.7,30.0,9.0,2,1958,56.885176,60.579149,3350000
28,5,3,1,3,4,1,14.9,14.9,6.0,5,1958,56.885176,60.579149,1200000
28,5,3,2,3,2,2,51.0,18.0,-1.0,3,1958,56.885176,60.579149,1500000
28,5,2,1,3,4,1,17.6,17.6,-1.0,4,1956,56.884846,60.575232,1300000
28,5,2,3,2,3,2,75.0,47.0,8.0,5,1956,56.884846,60.575232,4049000
28,5,2,3,2,3,2,77.0,45.0,9.0,2,1957,56.88466,60.572645,4999000
28,5,2,2,2,2,1,55.0,33.0,7.0,2,1957,56.88466,60.572645,3320000
28,5,2,1,3,3,1,-1.0,18.3,-1.0,1,1957,56.88466,60.572645,1450000
28,5,2,1,3,3,2,12.5,12.5,-1.0,4,1957,56.88466,60.572645,1350000
28,5,2,1,3,3,2,20.5,20.5,-1.0,4,1957,56.88466,60.572645,1650000
28,5,2,1,3,3,1,-1.0,18.2,-1.0,4,1957,56.88466,60.572645,1490000
28,5,3,2,3,3,1,33.0,33.0,-1.0,4,1959,56.884365,60.569474,2270000
28,5,3,2,2,2,1,57.0,34.0,9.0,3,1959,56.884365,60.569474,3360000
28,5,3,1,3,3,1,55.0,20.0,7.0,5,1959,56.884094,60.565926,1500000
28,5,3,3,2,3,1,76.0,52.0,10.0,3,1959,56.884094,60.565926,4500000
28,5,3,3,2,3,2,77.0,57.0,8.0,4,1959,56.883937,60.563904,5000000
28,1,3,2,2,2,1,42.0,30.0,6.0,1,1963,56.882629,60.560257,2750000
28,8,3,1,2,1,2,18.0,12.0,-1.0,3,1960,56.88402,60.561784,1570000
28,8,3,1,3,1,1,19.4,19.4,-1.0,5,1960,56.88402,60.561784,1670000
28,8,3,2,2,2,2,36.0,30.0,6.0,5,1960,56.88402,60.561784,2500000
28,8,3,1,2,1,1,18.3,12.7,-1.0,1,1960,56.88402,60.561784,1500000
28,8,3,1,3,1,2,20.0,20.0,-1.0,3,1960,56.88402,60.561784,1350000
28,8,3,1,3,1,1,19.3,19.3,-1.0,1,1960,56.88402,60.561784,1590000
28,8,3,1,3,10,2,19.0,19.0,-1.0,3,1960,56.88402,60.561784,1340000
28,8,3,1,2,1,2,18.0,14.0,4.0,3,1960,56.88402,60.561784,1590000
28,8,3,1,3,18,1,18.0,18.0,1.0,3,1960,56.88402,60.561784,1300000
28,8,3,1,3,10,1,18.0,18.0,10.0,5,1960,56.88402,60.561784,1295000
28,8,3,1,3,4,2,18.0,18.0,14.0,4,1972,56.881694,60.559296,1200000
28,8,3,1,3,4,1,17.0,17.0,2.0,5,1972,56.881694,60.559296,1300000
28,8,3,1,3,1,2,-1.0,16.0,-1.0,1,1972,56.881694,60.559296,1180000
28,8,3,1,3,4,2,13.0,13.0,10.0,2,1972,56.881694,60.559296,1150000
28,8,3,1,3,1,1,18.3,18.3,-1.0,4,1972,56.881694,60.559296,1290000
28,8,3,1,3,1,2,19.0,19.0,-1.0,4,1972,56.881694,60.559296,1450000
28,8,3,1,3,1,2,12.0,12.0,0.0,2,1972,56.880691,60.558254,980000
28,5,3,1,3,3,1,74.0,14.0,9.0,3,1959,56.884414,60.563267,1260000
28,5,3,2,2,2,2,56.0,32.0,9.0,1,1959,56.884414,60.563267,3190000
28,5,3,1,3,2,2,56.0,19.0,9.0,1,1959,56.884414,60.563267,1620000
28,5,3,1,3,3,1,74.0,14.0,9.0,5,1959,56.884414,60.563267,1100000
28,5,2,2,2,2,2,45.0,26.0,7.0,3,1961,56.88465617935398,60.56254892451498,2850000
28,5,2,3,2,3,2,54.0,39.0,7.0,1,1961,56.885933,60.563815,3300000
28,3,2,2,2,2,1,44.0,27.0,7.0,7,1967,56.885515,60.564749,3030000
28,8,2,1,3,5,2,17.2,17.2,-1.0,3,1963,56.885982,60.564964,1200000
28,8,2,1,3,5,1,-1.0,17.1,-1.0,2,1963,56.885982,60.564964,1100000
28,8,2,1,3,5,1,10.0,10.0,20.0,4,1963,56.885982,60.564964,850000
28,8,2,1,3,5,1,70.0,9.0,-1.0,3,1963,56.885982,60.564964,890000
28,8,2,1,3,5,1,14.0,14.0,-1.0,3,1963,56.885982,60.564964,990000
28,1,2,1,2,1,1,31.0,16.3,6.0,2,1964,56.887654,60.565701,2480000
28,1,2,1,2,1,2,32.0,20.0,6.0,3,1964,56.887654,60.565701,2490000
28,1,3,2,2,2,2,43.0,26.0,6.0,5,1963,56.888259,60.567399,3270000
28,1,3,1,2,1,1,33.0,17.0,6.0,5,1963,56.888549,60.568378,2510000
28,1,3,1,2,1,1,31.0,18.0,6.0,1,1961,56.888957,60.568692,2440000
28,1,3,3,2,3,2,56.0,39.0,6.0,5,1961,56.888957,60.568692,3480000
28,1,3,2,2,2,2,45.5,29.5,5.6,5,1960,56.890128,60.569402,2950000
28,1,3,2,2,2,1,42.8,26.0,7.0,1,1960,56.890128,60.569402,2900000
28,1,3,2,2,2,2,43.0,28.0,0.0,1,1960,56.890128,60.569402,2900000
28,3,2,1,2,1,1,33.0,18.0,6.0,5,1985,56.889282,60.592857,2700000
28,5,2,1,3,3,2,70.0,11.7,6.0,3,1932,56.88673803743214,60.59648191180781,890000
28,5,2,1,3,3,1,90.0,19.1,10.0,2,1932,56.88673803743214,60.59648191180781,1400000
28,5,2,2,2,2,2,37.0,25.0,5.0,3,1934,56.8873220881147,60.59685951712922,2700000
28,5,2,1,3,4,2,14.0,14.0,-1.0,1,1934,56.8873220881147,60.59685951712922,1060000
28,5,2,2,2,2,1,37.0,25.0,7.0,4,1934,56.8873220881147,60.59685951712922,2790000
28,5,2,2,2,2,2,38.0,25.5,4.0,2,1934,56.8873220881147,60.59685951712922,2800000
28,5,2,1,3,3,1,-1.0,24.0,-1.0,1,1932,56.88761411345598,60.59735726959836,1300000
28,1,3,2,2,2,1,46.0,33.0,6.0,4,1964,56.88839598775683,60.598610232710335,3300000
28,1,3,2,2,2,2,43.0,31.0,5.0,1,1964,56.88839598775683,60.598610232710335,4000000
28,6,3,3,2,3,2,95.0,75.0,12.0,5,1998,56.89442,60.58877,8000000
28,5,6,2,2,2,2,43.8,23.8,8.5,1,1954,56.894213,60.589596,2700000
28,4,1,3,2,3,2,59.0,38.0,7.0,2,1981,56.892006,60.595579,3780000
28,4,1,1,2,1,1,30.0,16.0,6.0,5,1981,56.892006,60.595579,2650000
28,4,1,1,2,1,2,28.0,15.0,6.0,9,1981,56.892006,60.595579,2700000
28,5,2,1,3,3,1,14.0,37.0,8.0,1,1954,56.893736,60.587746,1300000
28,5,2,1,3,3,1,21.0,37.0,8.0,1,1954,56.893736,60.587746,1600000
28,5,2,1,3,3,1,63.9,13.9,7.0,1,1954,56.893279,60.588833,1000000
28,5,2,3,2,3,2,63.0,40.0,7.0,3,1954,56.893279,60.588833,4580000
28,9,4,1,3,4,1,18.0,18.0,-1.0,2,1929,56.88902713930089,60.60209449999432,1050000
28,5,2,1,3,2,2,54.0,19.0,9.0,3,1955,56.89155174547712,60.59363270801892,1500000
28,9,4,2,3,3,2,-1.0,25.0,-1.0,2,1929,56.888279,60.604068,1450000
28,5,2,3,2,3,2,62.0,43.0,7.0,1,1932,56.890855,60.595417,4700000
28,5,2,1,3,3,1,-1.0,18.0,10.0,3,1932,56.890855,60.595417,1530000
28,5,2,1,3,3,1,26.0,26.0,-1.0,4,1932,56.889341,60.599478,1380000
28,5,2,1,3,4,1,78.0,25.0,7.0,4,1932,56.889341,60.599478,1350000
28,5,2,1,3,3,1,11.0,11.0,8.0,1,1932,56.889341,60.599478,880000
28,5,2,1,3,3,2,25.0,25.0,8.0,3,1931,56.889759,60.597124,1550000
28,5,2,3,2,3,2,60.0,41.0,8.0,1,1931,56.889759,60.597124,3230000
28,5,2,1,3,3,1,76.0,18.0,9.0,4,1931,56.889759,60.597124,1080000
28,5,2,1,3,3,1,60.0,9.0,7.0,3,1932,56.88938,60.598112,880000
28,5,2,1,3,3,1,26.0,26.0,10.0,4,1932,56.88938,60.598112,1620000
28,5,2,1,3,3,1,18.0,18.0,-1.0,2,1932,56.88938,60.598112,1100000
28,5,2,1,3,3,1,56.0,11.0,9.0,4,1932,56.88938,60.598112,1000000
28,5,2,1,3,3,1,23.0,23.0,-1.0,3,1932,56.889479,60.596765,1650000
28,5,2,1,3,4,2,-1.0,11.0,-1.0,1,1932,56.889479,60.596765,890000
28,5,2,1,3,3,1,-1.0,11.2,-1.0,4,1932,56.889479,60.596765,980000
